"","county","cluster_id","surv_year","month","n_traps","total_mos","total_trap_nights","mos_per_trap_night","species"
"16290","Sacramento",140025,2009,7,2,206,36,5.72222222222222,"Cx. pipiens"
"16291","Sacramento",140025,2009,8,1,146,35,4.17142857142857,"Cx. pipiens"
"16292","Sacramento",140025,2009,9,1,290,52,5.57692307692308,"Cx. pipiens"
"16293","Sacramento",140025,2009,10,3,473,54,8.75925925925926,"Cx. pipiens"
"16294","Sacramento",140025,2009,11,1,77,56,1.375,"Cx. pipiens"
"16295","Sacramento",140025,2009,12,1,10,30,0.333333333333333,"Cx. pipiens"
"16296","Sacramento",140025,2010,10,1,13,2,6.5,"Cx. pipiens"
"16297","Sacramento",140025,2011,9,1,30,2,15,"Cx. pipiens"
"16298","Sacramento",140025,2012,8,2,38,6,6.33333333333333,"Cx. pipiens"
"16299","Sacramento",140025,2013,8,1,65,1,65,"Cx. pipiens"
"16300","Sacramento",140025,2014,7,1,46,2,23,"Cx. pipiens"
"16301","Sacramento",140025,2014,8,1,38,2,19,"Cx. pipiens"
"16302","Sacramento",140025,2014,9,1,356,4,89,"Cx. pipiens"
"16303","Sacramento",140025,2014,10,1,22,2,11,"Cx. pipiens"
"16304","Sacramento",140025,2015,9,2,184,3,61.3333333333333,"Cx. pipiens"
"16305","Sacramento",140025,2016,7,3,29,3,9.66666666666667,"Cx. pipiens"
"16306","Sacramento",140025,2016,8,1,28,1,28,"Cx. pipiens"
"16307","Sacramento",140025,2016,9,2,138,5,27.6,"Cx. pipiens"
"16308","Sacramento",140025,2017,6,1,293,3,97.6666666666667,"Cx. pipiens"
"16309","Sacramento",140025,2017,7,2,187,6,31.1666666666667,"Cx. pipiens"
"16310","Sacramento",140025,2017,8,1,70,2,35,"Cx. pipiens"
"16311","Sacramento",140025,2019,8,1,25,2,12.5,"Cx. pipiens"
"16312","Sacramento",140025,2019,9,1,15,2,7.5,"Cx. pipiens"
"16313","Sacramento",140025,2020,7,1,5,1,5,"Cx. pipiens"
"16314","Sacramento",140025,2021,6,3,56,5,11.2,"Cx. pipiens"
"16315","Sacramento",140025,2021,7,1,2,1,2,"Cx. pipiens"
"16316","Sacramento",140025,2021,8,2,23,4,5.75,"Cx. pipiens"
"16317","Sacramento",140025,2021,9,9,470,13,36.1538461538462,"Cx. pipiens"
"16318","Sacramento",140025,2022,2,1,4,2,2,"Cx. pipiens"
"16319","Sacramento",140025,2022,7,5,66,5,13.2,"Cx. pipiens"
"16320","Sacramento",140025,2023,6,1,1,1,1,"Cx. pipiens"
"16321","Sacramento",140025,2023,7,7,794,7,113.428571428571,"Cx. pipiens"
"16322","Sacramento",140025,2023,10,6,42,6,7,"Cx. pipiens"
"16323","Sacramento",140026,2003,1,1,7,21,0.333333333333333,"Cx. pipiens"
"16324","Sacramento",140026,2003,2,1,15,20,0.75,"Cx. pipiens"
"16325","Sacramento",140026,2003,3,1,17,35,0.485714285714286,"Cx. pipiens"
"16326","Sacramento",140026,2003,4,1,14,21,0.666666666666667,"Cx. pipiens"
"16327","Sacramento",140026,2003,5,1,14,29,0.482758620689655,"Cx. pipiens"
"16328","Sacramento",140026,2003,6,1,159,34,4.67647058823529,"Cx. pipiens"
"16329","Sacramento",140026,2003,7,1,74,28,2.64285714285714,"Cx. pipiens"
"16330","Sacramento",140026,2003,8,1,109,29,3.75862068965517,"Cx. pipiens"
"16331","Sacramento",140026,2003,9,1,357,35,10.2,"Cx. pipiens"
"16332","Sacramento",140026,2003,10,1,204,16,12.75,"Cx. pipiens"
"16333","Sacramento",140026,2004,5,1,14,21,0.666666666666667,"Cx. pipiens"
"16334","Sacramento",140026,2004,6,1,35,35,1,"Cx. pipiens"
"16335","Sacramento",140026,2004,7,1,73,29,2.51724137931034,"Cx. pipiens"
"16336","Sacramento",140026,2004,8,1,98,36,2.72222222222222,"Cx. pipiens"
"16337","Sacramento",140026,2004,9,1,94,28,3.35714285714286,"Cx. pipiens"
"16338","Sacramento",140026,2004,10,1,37,15,2.46666666666667,"Cx. pipiens"
"16339","Sacramento",140026,2005,1,1,7,20,0.35,"Cx. pipiens"
"16340","Sacramento",140026,2005,2,1,4,7,0.571428571428571,"Cx. pipiens"
"16341","Sacramento",140026,2005,3,1,6,13,0.461538461538462,"Cx. pipiens"
"16342","Sacramento",140026,2005,4,1,24,21,1.14285714285714,"Cx. pipiens"
"16343","Sacramento",140026,2005,5,1,44,36,1.22222222222222,"Cx. pipiens"
"16344","Sacramento",140026,2005,6,1,65,21,3.0952380952381,"Cx. pipiens"
"16345","Sacramento",140026,2005,7,1,161,29,5.55172413793103,"Cx. pipiens"
"16346","Sacramento",140026,2005,8,1,108,28,3.85714285714286,"Cx. pipiens"
"16347","Sacramento",140026,2005,9,1,24,28,0.857142857142857,"Cx. pipiens"
"16348","Sacramento",140026,2005,10,1,38,35,1.08571428571429,"Cx. pipiens"
"16349","Sacramento",140026,2005,11,1,28,21,1.33333333333333,"Cx. pipiens"
"16350","Sacramento",140026,2005,12,1,24,21,1.14285714285714,"Cx. pipiens"
"16351","Sacramento",140026,2006,1,1,8,21,0.380952380952381,"Cx. pipiens"
"16352","Sacramento",140026,2006,2,1,4,15,0.266666666666667,"Cx. pipiens"
"16353","Sacramento",140026,2006,4,1,20,34,0.588235294117647,"Cx. pipiens"
"16354","Sacramento",140026,2006,5,1,52,44,1.18181818181818,"Cx. pipiens"
"16355","Sacramento",140026,2006,6,1,123,47,2.61702127659574,"Cx. pipiens"
"16356","Sacramento",140026,2006,7,1,218,36,6.05555555555556,"Cx. pipiens"
"16357","Sacramento",140026,2006,8,1,20,44,0.454545454545455,"Cx. pipiens"
"16358","Sacramento",140026,2006,9,1,58,48,1.20833333333333,"Cx. pipiens"
"16359","Sacramento",140026,2006,10,1,32,70,0.457142857142857,"Cx. pipiens"
"16360","Sacramento",140026,2006,11,1,22,42,0.523809523809524,"Cx. pipiens"
"16361","Sacramento",140026,2006,12,1,5,28,0.178571428571429,"Cx. pipiens"
"16362","Sacramento",140026,2007,1,1,4,39,0.102564102564103,"Cx. pipiens"
"16363","Sacramento",140026,2007,2,1,16,49,0.326530612244898,"Cx. pipiens"
"16364","Sacramento",140026,2007,3,1,10,36,0.277777777777778,"Cx. pipiens"
"16365","Sacramento",140026,2007,4,1,7,28,0.25,"Cx. pipiens"
"16366","Sacramento",140026,2007,5,1,22,42,0.523809523809524,"Cx. pipiens"
"16367","Sacramento",140026,2007,6,1,26,49,0.530612244897959,"Cx. pipiens"
"16368","Sacramento",140026,2007,7,1,122,63,1.93650793650794,"Cx. pipiens"
"16369","Sacramento",140026,2007,8,1,104,42,2.47619047619048,"Cx. pipiens"
"16370","Sacramento",140026,2007,9,1,230,70,3.28571428571429,"Cx. pipiens"
"16371","Sacramento",140026,2007,10,1,58,56,1.03571428571429,"Cx. pipiens"
"16372","Sacramento",140026,2007,11,1,43,54,0.796296296296296,"Cx. pipiens"
"16373","Sacramento",140026,2007,12,1,17,35,0.485714285714286,"Cx. pipiens"
"16374","Sacramento",140026,2008,1,1,5,37,0.135135135135135,"Cx. pipiens"
"16375","Sacramento",140026,2008,2,1,5,28,0.178571428571429,"Cx. pipiens"
"16376","Sacramento",140026,2008,3,1,13,51,0.254901960784314,"Cx. pipiens"
"16377","Sacramento",140026,2008,4,1,16,42,0.380952380952381,"Cx. pipiens"
"16378","Sacramento",140026,2008,5,1,42,49,0.857142857142857,"Cx. pipiens"
"16379","Sacramento",140026,2008,6,1,67,63,1.06349206349206,"Cx. pipiens"
"16380","Sacramento",140026,2008,7,1,69,42,1.64285714285714,"Cx. pipiens"
"16381","Sacramento",140026,2008,8,1,48,42,1.14285714285714,"Cx. pipiens"
"16382","Sacramento",140026,2008,9,1,150,70,2.14285714285714,"Cx. pipiens"
"16383","Sacramento",140026,2008,10,1,133,56,2.375,"Cx. pipiens"
"16384","Sacramento",140026,2008,11,1,22,68,0.323529411764706,"Cx. pipiens"
"16385","Sacramento",140026,2008,12,1,10,36,0.277777777777778,"Cx. pipiens"
"16386","Sacramento",140026,2009,1,1,10,28,0.357142857142857,"Cx. pipiens"
"16387","Sacramento",140026,2009,2,1,10,33,0.303030303030303,"Cx. pipiens"
"16388","Sacramento",140026,2009,3,1,46,59,0.779661016949153,"Cx. pipiens"
"16389","Sacramento",140026,2009,4,1,16,40,0.4,"Cx. pipiens"
"16390","Sacramento",140026,2009,5,1,91,86,1.05813953488372,"Cx. pipiens"
"16391","Sacramento",140026,2009,6,1,214,56,3.82142857142857,"Cx. pipiens"
"16392","Sacramento",140026,2009,7,1,153,54,2.83333333333333,"Cx. pipiens"
"16393","Sacramento",140026,2009,8,1,220,73,3.01369863013699,"Cx. pipiens"
"16394","Sacramento",140026,2009,9,1,67,46,1.45652173913043,"Cx. pipiens"
"16395","Sacramento",140026,2009,10,1,52,49,1.06122448979592,"Cx. pipiens"
"16396","Sacramento",140026,2009,11,1,135,70,1.92857142857143,"Cx. pipiens"
"16397","Sacramento",140026,2009,12,1,41,58,0.706896551724138,"Cx. pipiens"
"16398","Sacramento",140026,2010,1,1,9,41,0.219512195121951,"Cx. pipiens"
"16399","Sacramento",140026,2010,2,1,10,42,0.238095238095238,"Cx. pipiens"
"16400","Sacramento",140026,2010,3,1,10,34,0.294117647058824,"Cx. pipiens"
"16401","Sacramento",140026,2010,4,1,22,51,0.431372549019608,"Cx. pipiens"
"16402","Sacramento",140026,2010,5,1,80,78,1.02564102564103,"Cx. pipiens"
"16403","Sacramento",140026,2010,6,1,10,23,0.434782608695652,"Cx. pipiens"
"16404","Sacramento",140026,2010,7,1,184,105,1.75238095238095,"Cx. pipiens"
"16405","Sacramento",140026,2010,8,1,55,70,0.785714285714286,"Cx. pipiens"
"16406","Sacramento",140026,2010,9,1,70,71,0.985915492957746,"Cx. pipiens"
"16407","Sacramento",140026,2010,10,1,100,89,1.12359550561798,"Cx. pipiens"
"16408","Sacramento",140026,2010,11,1,57,50,1.14,"Cx. pipiens"
"16409","Sacramento",140026,2010,12,1,31,35,0.885714285714286,"Cx. pipiens"
"16410","Sacramento",140026,2011,1,1,17,73,0.232876712328767,"Cx. pipiens"
"16411","Sacramento",140026,2011,2,1,4,20,0.2,"Cx. pipiens"
"16412","Sacramento",140026,2011,3,1,6,35,0.171428571428571,"Cx. pipiens"
"16413","Sacramento",140026,2011,4,1,63,84,0.75,"Cx. pipiens"
"16414","Sacramento",140026,2011,5,1,206,79,2.60759493670886,"Cx. pipiens"
"16415","Sacramento",140026,2011,6,1,207,75,2.76,"Cx. pipiens"
"16416","Sacramento",140026,2011,7,1,282,105,2.68571428571429,"Cx. pipiens"
"16417","Sacramento",140026,2011,8,1,255,84,3.03571428571429,"Cx. pipiens"
"16418","Sacramento",140026,2011,9,1,494,78,6.33333333333333,"Cx. pipiens"
"16419","Sacramento",140026,2011,10,1,262,108,2.42592592592593,"Cx. pipiens"
"16420","Sacramento",140026,2011,11,1,81,67,1.2089552238806,"Cx. pipiens"
"16421","Sacramento",140026,2011,12,1,6,21,0.285714285714286,"Cx. pipiens"
"16422","Sacramento",140026,2012,1,1,3,13,0.230769230769231,"Cx. pipiens"
"16423","Sacramento",140026,2012,2,1,11,48,0.229166666666667,"Cx. pipiens"
"16424","Sacramento",140026,2012,3,1,32,84,0.380952380952381,"Cx. pipiens"
"16425","Sacramento",140026,2012,4,1,18,56,0.321428571428571,"Cx. pipiens"
"16426","Sacramento",140026,2012,5,1,142,87,1.63218390804598,"Cx. pipiens"
"16427","Sacramento",140026,2012,6,1,203,106,1.91509433962264,"Cx. pipiens"
"16428","Sacramento",140026,2012,7,1,72,84,0.857142857142857,"Cx. pipiens"
"16429","Sacramento",140026,2012,8,1,190,77,2.46753246753247,"Cx. pipiens"
"16430","Sacramento",140026,2012,9,1,248,98,2.53061224489796,"Cx. pipiens"
"16431","Sacramento",140026,2012,10,1,83,81,1.02469135802469,"Cx. pipiens"
"16432","Sacramento",140026,2012,11,1,35,67,0.522388059701492,"Cx. pipiens"
"16433","Sacramento",140026,2012,12,1,35,90,0.388888888888889,"Cx. pipiens"
"16434","Sacramento",140026,2013,1,1,9,39,0.230769230769231,"Cx. pipiens"
"16435","Sacramento",140026,2013,2,1,11,44,0.25,"Cx. pipiens"
"16436","Sacramento",140026,2013,3,1,26,64,0.40625,"Cx. pipiens"
"16437","Sacramento",140026,2013,4,1,59,69,0.855072463768116,"Cx. pipiens"
"16438","Sacramento",140026,2013,5,1,100,82,1.21951219512195,"Cx. pipiens"
"16439","Sacramento",140026,2013,6,1,471,103,4.57281553398058,"Cx. pipiens"
"16440","Sacramento",140026,2013,7,1,154,77,2,"Cx. pipiens"
"16441","Sacramento",140026,2013,8,1,344,103,3.33980582524272,"Cx. pipiens"
"16442","Sacramento",140026,2013,9,1,242,81,2.98765432098765,"Cx. pipiens"
"16443","Sacramento",140026,2013,10,1,368,84,4.38095238095238,"Cx. pipiens"
"16444","Sacramento",140026,2013,11,1,139,90,1.54444444444444,"Cx. pipiens"
"16445","Sacramento",140026,2013,12,1,17,70,0.242857142857143,"Cx. pipiens"
"16446","Sacramento",140026,2014,1,1,20,56,0.357142857142857,"Cx. pipiens"
"16447","Sacramento",140026,2014,2,1,6,36,0.166666666666667,"Cx. pipiens"
"16448","Sacramento",140026,2014,3,1,24,77,0.311688311688312,"Cx. pipiens"
"16449","Sacramento",140026,2014,4,1,58,87,0.666666666666667,"Cx. pipiens"
"16450","Sacramento",140026,2014,5,1,462,96,4.8125,"Cx. pipiens"
"16451","Sacramento",140026,2014,6,1,420,54,7.77777777777778,"Cx. pipiens"
"16452","Sacramento",140026,2014,7,1,944,98,9.63265306122449,"Cx. pipiens"
"16453","Sacramento",140026,2014,8,1,525,84,6.25,"Cx. pipiens"
"16454","Sacramento",140026,2014,9,1,837,105,7.97142857142857,"Cx. pipiens"
"16455","Sacramento",140026,2014,10,1,258,77,3.35064935064935,"Cx. pipiens"
"16456","Sacramento",140026,2014,11,1,170,84,2.02380952380952,"Cx. pipiens"
"16457","Sacramento",140026,2014,12,1,156,105,1.48571428571429,"Cx. pipiens"
"16458","Sacramento",140026,2015,1,1,49,84,0.583333333333333,"Cx. pipiens"
"16459","Sacramento",140026,2015,2,1,70,84,0.833333333333333,"Cx. pipiens"
"16460","Sacramento",140026,2015,3,1,83,84,0.988095238095238,"Cx. pipiens"
"16461","Sacramento",140026,2015,4,1,191,98,1.94897959183673,"Cx. pipiens"
"16462","Sacramento",140026,2015,5,1,225,75,3,"Cx. pipiens"
"16463","Sacramento",140026,2015,6,1,417,102,4.08823529411765,"Cx. pipiens"
"16464","Sacramento",140026,2015,7,1,228,74,3.08108108108108,"Cx. pipiens"
"16465","Sacramento",140026,2015,8,1,272,77,3.53246753246753,"Cx. pipiens"
"16466","Sacramento",140026,2015,9,1,377,93,4.05376344086022,"Cx. pipiens"
"16467","Sacramento",140026,2015,10,1,131,81,1.61728395061728,"Cx. pipiens"
"16468","Sacramento",140026,2015,11,1,119,102,1.16666666666667,"Cx. pipiens"
"16469","Sacramento",140026,2015,12,1,32,50,0.64,"Cx. pipiens"
"16470","Sacramento",140026,2016,1,1,12,54,0.222222222222222,"Cx. pipiens"
"16471","Sacramento",140026,2016,2,1,17,48,0.354166666666667,"Cx. pipiens"
"16472","Sacramento",140026,2016,3,1,53,93,0.56989247311828,"Cx. pipiens"
"16473","Sacramento",140026,2016,4,1,190,70,2.71428571428571,"Cx. pipiens"
"16474","Sacramento",140026,2016,5,1,147,86,1.7093023255814,"Cx. pipiens"
"16475","Sacramento",140026,2016,6,1,236,105,2.24761904761905,"Cx. pipiens"
"16476","Sacramento",140026,2016,7,1,212,84,2.52380952380952,"Cx. pipiens"
"16477","Sacramento",140026,2016,8,1,172,91,1.89010989010989,"Cx. pipiens"
"16478","Sacramento",140026,2016,9,1,133,87,1.52873563218391,"Cx. pipiens"
"16479","Sacramento",140026,2016,10,1,96,87,1.10344827586207,"Cx. pipiens"
"16480","Sacramento",140026,2016,11,1,76,70,1.08571428571429,"Cx. pipiens"
"16481","Sacramento",140026,2016,12,1,50,81,0.617283950617284,"Cx. pipiens"
"16482","Sacramento",140026,2017,1,1,42,63,0.666666666666667,"Cx. pipiens"
"16483","Sacramento",140026,2017,2,1,40,72,0.555555555555556,"Cx. pipiens"
"16484","Sacramento",140026,2017,3,1,9,28,0.321428571428571,"Cx. pipiens"
"16485","Sacramento",140026,2017,4,1,92,56,1.64285714285714,"Cx. pipiens"
"16486","Sacramento",140026,2017,5,1,235,74,3.17567567567568,"Cx. pipiens"
"16487","Sacramento",140026,2017,6,1,756,63,12,"Cx. pipiens"
"16488","Sacramento",140026,2017,7,1,455,56,8.125,"Cx. pipiens"
"16489","Sacramento",140026,2017,8,1,590,70,8.42857142857143,"Cx. pipiens"
"16490","Sacramento",140026,2017,9,1,345,56,6.16071428571429,"Cx. pipiens"
"16491","Sacramento",140026,2017,10,1,250,70,3.57142857142857,"Cx. pipiens"
"16492","Sacramento",140026,2017,11,1,109,54,2.01851851851852,"Cx. pipiens"
"16493","Sacramento",140026,2017,12,1,17,35,0.485714285714286,"Cx. pipiens"
"16494","Sacramento",140026,2018,1,1,25,72,0.347222222222222,"Cx. pipiens"
"16495","Sacramento",140026,2018,2,1,14,44,0.318181818181818,"Cx. pipiens"
"16496","Sacramento",140026,2018,3,1,21,47,0.446808510638298,"Cx. pipiens"
"16497","Sacramento",140026,2018,4,1,120,49,2.44897959183673,"Cx. pipiens"
"16498","Sacramento",140026,2018,5,1,145,62,2.33870967741935,"Cx. pipiens"
"16499","Sacramento",140026,2018,6,1,187,38,4.92105263157895,"Cx. pipiens"
"16500","Sacramento",140026,2018,7,1,272,70,3.88571428571429,"Cx. pipiens"
"16501","Sacramento",140026,2018,8,1,337,49,6.87755102040816,"Cx. pipiens"
"16502","Sacramento",140026,2018,9,1,254,56,4.53571428571429,"Cx. pipiens"
"16503","Sacramento",140026,2018,10,1,86,55,1.56363636363636,"Cx. pipiens"
"16504","Sacramento",140026,2018,11,1,120,55,2.18181818181818,"Cx. pipiens"
"16505","Sacramento",140026,2018,12,1,18,35,0.514285714285714,"Cx. pipiens"
"16506","Sacramento",140026,2019,1,1,3,7,0.428571428571429,"Cx. pipiens"
"16507","Sacramento",140026,2019,2,1,5,36,0.138888888888889,"Cx. pipiens"
"16508","Sacramento",140026,2019,3,1,16,35,0.457142857142857,"Cx. pipiens"
"16509","Sacramento",140026,2019,4,1,15,52,0.288461538461538,"Cx. pipiens"
"16510","Sacramento",140026,2019,5,1,145,58,2.5,"Cx. pipiens"
"16511","Sacramento",140026,2019,6,1,529,54,9.7962962962963,"Cx. pipiens"
"16512","Sacramento",140026,2019,7,1,962,70,13.7428571428571,"Cx. pipiens"
"16513","Sacramento",140026,2019,8,1,979,56,17.4821428571429,"Cx. pipiens"
"16514","Sacramento",140026,2019,9,1,246,42,5.85714285714286,"Cx. pipiens"
"16515","Sacramento",140026,2019,10,1,379,68,5.57352941176471,"Cx. pipiens"
"16516","Sacramento",140026,2019,11,1,57,42,1.35714285714286,"Cx. pipiens"
"16517","Sacramento",140026,2019,12,1,24,57,0.421052631578947,"Cx. pipiens"
"16518","Sacramento",140026,2020,1,1,5,33,0.151515151515152,"Cx. pipiens"
"16519","Sacramento",140026,2020,2,1,24,56,0.428571428571429,"Cx. pipiens"
"16520","Sacramento",140026,2020,3,1,20,49,0.408163265306122,"Cx. pipiens"
"16521","Sacramento",140026,2020,4,1,25,65,0.384615384615385,"Cx. pipiens"
"16522","Sacramento",140026,2020,5,1,239,58,4.12068965517241,"Cx. pipiens"
"16523","Sacramento",140026,2020,6,1,496,54,9.18518518518519,"Cx. pipiens"
"16524","Sacramento",140026,2020,7,3,1300,73,17.8082191780822,"Cx. pipiens"
"16525","Sacramento",140026,2020,8,2,2342,63,37.1746031746032,"Cx. pipiens"
"16526","Sacramento",140026,2020,9,1,2132,70,30.4571428571429,"Cx. pipiens"
"16527","Sacramento",140026,2020,10,1,571,56,10.1964285714286,"Cx. pipiens"
"16528","Sacramento",140026,2020,11,1,71,42,1.69047619047619,"Cx. pipiens"
"16529","Sacramento",140026,2020,12,1,18,35,0.514285714285714,"Cx. pipiens"
"16530","Sacramento",140026,2021,1,1,5,16,0.3125,"Cx. pipiens"
"16531","Sacramento",140026,2021,2,1,28,47,0.595744680851064,"Cx. pipiens"
"16532","Sacramento",140026,2021,3,1,13,42,0.30952380952381,"Cx. pipiens"
"16533","Sacramento",140026,2021,4,1,61,63,0.968253968253968,"Cx. pipiens"
"16534","Sacramento",140026,2021,5,1,108,42,2.57142857142857,"Cx. pipiens"
"16535","Sacramento",140026,2021,6,1,785,70,11.2142857142857,"Cx. pipiens"
"16536","Sacramento",140026,2021,7,1,997,56,17.8035714285714,"Cx. pipiens"
"16537","Sacramento",140026,2021,8,2,1763,72,24.4861111111111,"Cx. pipiens"
"16538","Sacramento",140026,2021,9,2,2266,62,36.5483870967742,"Cx. pipiens"
"16539","Sacramento",140026,2021,10,1,632,52,12.1538461538462,"Cx. pipiens"
"16540","Sacramento",140026,2021,11,1,188,68,2.76470588235294,"Cx. pipiens"
"16541","Sacramento",140026,2021,12,1,20,30,0.666666666666667,"Cx. pipiens"
"16542","Sacramento",140026,2022,1,1,22,41,0.536585365853659,"Cx. pipiens"
"16543","Sacramento",140026,2022,2,1,52,56,0.928571428571429,"Cx. pipiens"
"16544","Sacramento",140026,2022,3,1,98,54,1.81481481481481,"Cx. pipiens"
"16545","Sacramento",140026,2022,4,1,86,51,1.68627450980392,"Cx. pipiens"
"16546","Sacramento",140026,2022,5,1,147,35,4.2,"Cx. pipiens"
"16547","Sacramento",140026,2022,6,1,450,57,7.89473684210526,"Cx. pipiens"
"16548","Sacramento",140026,2022,7,1,278,56,4.96428571428571,"Cx. pipiens"
"16549","Sacramento",140026,2022,8,1,737,72,10.2361111111111,"Cx. pipiens"
"16550","Sacramento",140026,2022,9,1,219,58,3.77586206896552,"Cx. pipiens"
"16551","Sacramento",140026,2022,10,1,530,57,9.29824561403509,"Cx. pipiens"
"16552","Sacramento",140026,2022,11,1,34,56,0.607142857142857,"Cx. pipiens"
"16553","Sacramento",140026,2022,12,1,14,28,0.5,"Cx. pipiens"
"16554","Sacramento",140026,2023,2,1,10,37,0.27027027027027,"Cx. pipiens"
"16555","Sacramento",140026,2023,3,1,5,18,0.277777777777778,"Cx. pipiens"
"16556","Sacramento",140026,2023,4,1,21,28,0.75,"Cx. pipiens"
"16557","Sacramento",140026,2023,5,1,100,52,1.92307692307692,"Cx. pipiens"
"16558","Sacramento",140026,2023,6,1,228,36,6.33333333333333,"Cx. pipiens"
"16559","Sacramento",140026,2023,7,1,378,60,6.3,"Cx. pipiens"
"16560","Sacramento",140026,2023,8,1,610,70,8.71428571428571,"Cx. pipiens"
"16561","Sacramento",140026,2023,9,1,905,48,18.8541666666667,"Cx. pipiens"
"16562","Sacramento",140026,2023,10,1,372,68,5.47058823529412,"Cx. pipiens"
"16563","Sacramento",140026,2023,11,1,58,57,1.01754385964912,"Cx. pipiens"
"16564","Sacramento",140026,2023,12,1,20,33,0.606060606060606,"Cx. pipiens"
"16565","Sacramento",140027,2004,5,1,56,1,56,"Cx. pipiens"
"16566","Sacramento",140027,2004,6,1,49,1,49,"Cx. pipiens"
"16567","Sacramento",140027,2005,7,2,64,2,32,"Cx. pipiens"
"16568","Sacramento",140027,2005,9,2,52,3,17.3333333333333,"Cx. pipiens"
"16569","Sacramento",140027,2005,10,2,43,4,10.75,"Cx. pipiens"
"16570","Sacramento",140027,2006,6,1,2,1,2,"Cx. pipiens"
"16571","Sacramento",140027,2007,8,1,31,1,31,"Cx. pipiens"
"16572","Sacramento",140027,2008,6,1,5,2,2.5,"Cx. pipiens"
"16573","Sacramento",140027,2008,7,2,82,2,41,"Cx. pipiens"
"16574","Sacramento",140027,2008,8,1,158,2,79,"Cx. pipiens"
"16575","Sacramento",140027,2011,9,1,23,2,11.5,"Cx. pipiens"
"16576","Sacramento",140027,2012,8,1,4,1,4,"Cx. pipiens"
"16577","Sacramento",140027,2012,9,1,19,1,19,"Cx. pipiens"
"16578","Sacramento",140027,2013,7,2,113,4,28.25,"Cx. pipiens"
"16579","Sacramento",140027,2013,8,2,171,6,28.5,"Cx. pipiens"
"16580","Sacramento",140027,2013,9,1,43,2,21.5,"Cx. pipiens"
"16581","Sacramento",140027,2016,8,1,14,1,14,"Cx. pipiens"
"16582","Sacramento",140027,2019,8,1,13,2,6.5,"Cx. pipiens"
"16583","Sacramento",140027,2020,7,1,11,3,3.66666666666667,"Cx. pipiens"
"16584","Sacramento",140027,2021,8,1,30,4,7.5,"Cx. pipiens"
"16585","Sacramento",140027,2021,9,1,62,2,31,"Cx. pipiens"
"16586","Sacramento",140028,2009,7,1,61,2,30.5,"Cx. pipiens"
"16587","Sacramento",140028,2009,10,1,17,1,17,"Cx. pipiens"
"16588","Sacramento",140028,2010,10,1,23,2,11.5,"Cx. pipiens"
"16589","Sacramento",140028,2011,8,1,8,2,4,"Cx. pipiens"
"16590","Sacramento",140028,2011,9,1,22,2,11,"Cx. pipiens"
"16591","Sacramento",140028,2012,6,1,14,2,7,"Cx. pipiens"
